"data","Somalia","jowhar","hargeysa","buuhoodle","burco","sheikh","caynabo","laas_caanood","owdweyne","ceel_afweyn","xudun","ceerigaabo","laasqoray","bossaso","xamar_weyne","qardho","garowe","burtinle","gaalkacyo","galdogob","hobyo","dhuusamarreeb","cabudwaaq","cadaado","belet_weyne","waaberi","boondheere","marka","afgooye","hodan","wanla_weyn","baidoa","diinsoor","xudur","ceel_barde","waajid","garbahaarey","baardheere","ceel_waaq","doolow","belet_xaawo","luuq","kismayo","afmadow","lughaye","zeylac","dharkenley","daynile","hawl_wadaag","kahda","baki","borama","berbera","gebiley","cabdlcasiis","karaan","shibis","shangaani","wadajir","wardhiigleey","xamar_jabjab","yaaqshiid"
"Economic causes: Inability to purchase food, lack of money","80","52","91","100","93","57","100","100","94","100","78","100","100","97","80","100","67","67","100",NA,"100","100","100","80","72","60","100","0","78","59","0","90","100","100","75","100","50","67","100","50","88","100","89","36","100","80","62","74","100","62","12","100","89","50","100","0","100","50","100","100","50","100"
"Functional market not available","22","10","48","81","67","57","50","29","17","38","67","57","91","24","0","0","33","100","13",NA,"50","100","12","100","12","20","0","0","13","14","25","13","0","0","0","50","0","0","67","0","75","0","24","18","12","40","38","21","12","29","12","30","44","50","14","0","0","50","18","0","50","0"
"Other","2","2","0","0","7","0","12","0","0","0","0","14","9","6","0","0","0","0","1",NA,"0","0","12","0","1","0","0","0","2","3","0","0","0","0","25","17","0","33","0","0","12","0","0","0","0","0","0","2","0","3","0","0","11","0","0","0","0","0","0","0","0","0"
"Do not know","3","2","0","0","0","14","0","0","0","0","0","0","0","0","20","0","0","0","0",NA,"0","0","0","0","7","0","0","50","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"Prefer not to answer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the last 30 days, when there was not enough food in this settlement, what did ANY people do cope with the situation?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"No, no action taken (cannot select with any other option","7","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","19","0","3",NA,"33","0","0","0","0","17","25","0","16","13","0","5","0","0","0","0","0","0","0","0","0","8","6","0","0","0","8","7","11","15","0","0","0","0","11","0","0","0","6","0","0","0"
"Borrow food or get help from a friend or relative","60","61","79","100","100","100","100","78","94","100","100","89","91","44","60","90","56","50","95",NA,"33","90","100","100","59","50","50","0","23","40","33","58","92","75","50","100","100","0","100","100","88","58","72","69","94","80","38","55","44","45","88","100","80","67","33","0","50","50","61","40","67","50"
"Asking non-relatives for food","39","36","58","69","80","0","88","44","61","25","22","89","100","25","40","30","25","25","68",NA,"33","80","75","60","53","50","50","50","28","29","0","35","17","0","50","50","75","50","33","100","50","33","34","62","56","60","42","41","17","31","0","80","30","0","33","100","0","33","11","70","67","75"
"Purchase food with borrowed money","40","36","33","50","27","29","75","61","50","38","33","56","100","60","20","0","31","50","56",NA,"67","100","50","80","62","33","25","0","20","42","67","33","58","0","0","50","50","75","100","100","75","75","37","62","28","80","50","39","44","31","50","70","50","67","56","50","0","17","33","60","100","75"
"Gather wild food","5","4","8","6","7","0","12","0","6","0","0","0","9","2","20","0","0","0","0",NA,"33","10","0","0","8","0","0","50","1","9","0","7","0","0","0","33","0","25","0","0","0","8","3","0","0","0","8","6","11","5","0","0","0","0","0","0","0","17","17","20","0","0"
"Collecting firewood in dangerous places to get money for food","25","31","8","0","53","14","0","0","22","12","11","11","27","4","60","0","38","0","5",NA,"33","20","12","20","44","0","25","50","10","16","0","48","75","0","0","0","50","25","100","50","62","8","24","15","0","60","15","18","39","8","0","0","0","0","0","0","0","17","22","30","67","25"
"Consume seed stock meant for next season or harvest crops that are not yet ready","6","24","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0",NA,"0","0","12","60","8","0","25","0","7","20","0","7","0","0","25","33","0","0","0","50","12","0","3","0","0","0","15","6","11","5","25","0","0","0","11","0","0","0","33","0","33","0"
"Send children to eat with neighbors","15","7","4","6","7","0","0","11","17","0","0","0","64","10","60","0","31","25","25",NA,"0","10","25","40","26","8","50","0","19","13","17","6","0","0","0","33","50","25","67","100","12","17","10","15","11","60","8","30","22","12","0","0","10","0","22","0","50","33","17","40","67","0"
"Sell home assets to get money for food","3","4","0","0","7","0","0","0","0","0","0","0","9","0","60","0","6","0","1",NA,"0","0","0","20","4","0","0","0","1","2","0","4","8","0","0","17","0","25","0","0","50","0","5","15","0","0","0","3","11","2","0","0","10","0","0","0","0","0","17","0","0","0"
"Selling more livestock than usual for this time of year to get money for food","3","4","0","0","0","14","0","0","17","12","22","0","18","2","0","0","0","0","0",NA,"0","0","12","20","2","0","0","0","3","4","0","4","0","0","0","0","25","0","0","0","0","8","1","15","11","40","0","1","6","2","25","0","30","0","11","0","0","0","6","0","0","0"
"Slaughtering more cattle, camel or goat/sheep than normal for this time of year","2","6","0","6","0","0","0","0","6","0","0","0","27","0","0","0","0","0","0",NA,"0","0","0","0","4","0","0","0","10","7","0","1","8","0","0","0","0","0","0","0","0","0","1","8","0","0","0","3","11","2","0","0","0","0","0","0","0","0","0","0","33","0"
"More hunting than normal for this time of year","2","3","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","2","0","0","0","1","2","0","4","8","0","0","0","25","0","0","0","0","0","4","0","0","0","0","1","6","1","0","0","0","0","11","0","0","0","0","10","0","0"
"More fishing than normal for this time of year","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","5","0","0","0","4","0","0","1","0","0","0","17","0","0","0","0","0","0","3","0","0","0","0","1","6","4","0","0","10","0","11","0","0","17","0","10","0","0"
"Sending families out to displacement camps to recieve food aid","6","0","8","0","7","0","0","0","0","0","0","0","18","0","20","0","12","0","5",NA,"0","0","0","60","2","0","0","0","7","7","17","4","8","0","0","17","0","25","0","50","0","17","4","15","0","0","12","14","6","4","12","10","0","0","33","0","0","0","11","0","33","25"
"Rely on less preferred and less expensive food (i.e. cheaper, lower quality food)","15","9","0","12","73","0","38","67","44","0","0","22","45","44","20","0","0","0","37",NA,"0","0","12","60","9","0","0","0","22","9","0","10","25","88","0","0","0","0","33","50","62","33","19","8","0","0","19","16","28","5","0","0","60","0","22","0","0","0","44","0","0","25"
"Limit portion sizes at meal times","16","6","0","12","80","0","12","67","33","12","56","22","55","62","40","0","0","25","8",NA,"0","50","75","60","14","0","25","0","3","24","0","11","25","100","0","0","25","25","33","50","62","33","9","8","0","40","23","22","17","5","0","0","40","0","33","0","0","17","39","20","33","75"
"Adults do not eat so children can eat","14","7","4","19","80","0","0","67","6","0","0","0","73","46","0","0","0","25","1",NA,"0","30","25","60","18","0","25","50","4","7","33","11","17","100","0","50","25","0","0","50","0","33","6","0","0","80","19","23","0","10","0","0","10","0","0","0","0","0","22","50","0","75"
"Reduce number of meals eaten in a day","24","4","21","12","93","0","12","83","39","12","67","56","82","46","40","0","0","0","42",NA,"0","60","75","80","21","0","25","0","9","27","0","16","42","88","0","17","25","25","67","50","25","42","25","31","0","80","31","30","28","10","0","0","70","0","22","0","0","0","50","40","0","75"
"Skip entire days without eating","9","3","0","19","13","14","0","33","6","0","0","11","9","0","0","0","0","0","3",NA,"0","0","0","60","9","0","25","0","4","18","0","5","0","0","0","0","25","0","0","50","12","0","7","0","0","20","19","20","6","11","0","0","0","0","22","0","0","0","28","40","0","50"
"Do not know","4","7","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0",NA,"0","0","0","0","7","17","0","50","7","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","8","11","11","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Prefer not to answer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","1","0","0","0","0","2","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Other","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","1",NA,"0","0","0","0","5","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Do households have any other reasons for using ANY of these strategies aside from a lack of food or money to buy food?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"No other reasons","33","33","42","25","73","0","25","78","67","0","78","67","36","23","0","70","31","50","81",NA,"33","10","75","0","9","42","50","50","61","29","33","29","8","12","0","0","50","25","33","0","38","33","31","0","56","80","12","28","50","29","88","100","60","0","22","50","50","17","33","20","33","0"
"To access or pay for healthcare","44","45","21","75","20","71","75","17","11","100","22","33","36","54","40","10","50","0","11",NA,"33","70","12","80","60","33","25","50","16","42","33","54","33","0","75","100","25","0","67","100","62","50","54","88","44","0","50","37","33","45","12","0","20","33","22","0","50","33","33","60","67","50"
"To access or pay for shelter","31","25","12","56","27","43","25","0","0","50","11","11","9","60","80","0","19","0","14",NA,"67","70","0","80","56","25","0","50","3","27","0","34","25","0","0","50","0","25","67","50","25","8","31","88","0","20","23","26","11","43","0","0","10","0","33","0","50","17","22","50","67","100"
"To access or pay for education","30","31","46","38","7","43","62","6","11","88","11","33","18","46","40","10","19","50","4",NA,"33","90","12","100","62","25","50","50","9","47","33","27","50","0","25","100","50","0","67","0","0","25","33","75","6","0","31","26","17","34","0","0","10","67","56","0","0","33","61","40","67","100"
"Other","3","4","0","6","0","0","0","0","6","0","0","0","0","0","20","0","0","0","0",NA,"0","10","0","0","9","0","0","0","1","9","0","3","42","0","25","0","0","0","0","50","0","0","3","12","0","0","4","4","0","1","0","0","0","0","0","0","0","0","0","10","0","0"
"Do not know","13","16","33","0","7","0","12","6","22","0","11","0","0","8","20","10","12","25","9",NA,"0","0","0","0","13","33","0","0","42","11","17","3","8","88","0","0","50","75","0","0","12","0","13","0","0","20","12","26","28","9","75","10","10","0","11","50","0","17","6","10","0","0"
"Prefer not to answer","2","1","0","0","0","0","0","6","0","0","0","11","0","2","0","0","6","0","6",NA,"0","0","0","0","4","17","0","0","1","2","33","1","8","0","0","0","25","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"In the last month, how bad was hunger for MOST households because they were not able to access enough food in the settlement?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hunger is bad, limited options to cope with the reduced access to food","36.62","15.79","63.64","12.5","93.33","57.14","50","76.47","22.22","0","55.56","28.57","9.09","32.35","0","0","16.67","100","62.34",NA,"0","10","75","40","38.67","50","50","0","34.09","24.14","16.67","39.12","0","12.5","25","33.33","50","33.33","33.33","50","75","45.45","56.05","16.67","37.5","20","12.5","40.81","37.5","15.17","0","10","10","0","33.33","50","100","0","9.09","60","50","0"
"NC","21.44","12.28","13.64","25","0","0","25","5.88","55.56","50","0","42.86","9.09","47.06","0","100","83.33","0","12.99",NA,"100","30","12.5","60","22.67","30","25","50","20.45","24.14","33.33","22.87","25","37.5","25","50","25","33.33","0","0","12.5","9.09","10.83","0","25","20","50","20.22","50","22.27","12.5","30","30","0","0","0","0","50","27.27","20","0","50"
"Hunger is small, strategies are available to cope with the reduced access to food","17.07","21.05","9.09","62.5","6.67","42.86","12.5","17.65","22.22","50","33.33","28.57","81.82","17.65","40","0","0","0","16.88",NA,"0","0","0","0","5.33","10","0","0","9.09","6.9","0","18.46","0","0","0","16.67","0","0","0","50","0","9.09","12.1","83.33","37.5","40","31.25","11.03","0","21.33","62.5","60","50","100","50","0","0","0","0","0","0","0"
"Hunger is the worst it can be, all over the settlement, and causing many deaths","16.6","33.33","9.09","0","0","0","12.5","0","0","0","11.11","0","0","0","40","0","0","0","7.79",NA,"0","60","12.5","0","30.67","10","25","0","36.36","31.03","16.67","12.4","75","50","0","0","25","33.33","66.67","0","12.5","36.36","15.29","0","0","20","0","20.22","12.5","15.17","0","0","0","0","16.67","0","0","50","63.64","20","50","50"
"Almost no hunger","8.03","17.54","0","0","0","0","0","0","0","0","0","0","0","2.94","20","0","0","0","0",NA,"0","0","0","0","2.67","0","0","50","0","13.79","16.67","6.61","0","0","50","0","0","0","0","0","0","0","5.73","0","0","0","6.25","7.72","0","26.07","25","0","10","0","0","50","0","0","0","0","0","0"
"Prefer not to answer","0.24","0","4.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","16.67","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Within or around this site, is there access to a food market?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yes","43.33","13.04","8","31.25","40","50","62.5","11.11","44.44","50","22.22","0","0","35.42","85.71","0","3.7","0","6.82","0","0","0","0","0","17.39","25","75","57.14","25.32","35.14","0","72.84","91.67","88.89","50","33.33","0","50","100","50","62.5","15.38","39.56","88.89","36.84","100","55.56","39.54","76.19","41.04","0","10","50","75","27.78","50","0","57.14","42.11","18.18","33.33","33.33"
"No","41.58","75.36","72","62.5","40","37.5","12.5","88.89","50","0","66.67","66.67","80","39.58","0","75","96.3","100","82.95","0","33.33","100","87.5","100","73.91","50","25","28.57","59.49","50","66.67","11.71","0","0","0","16.67","100","50","0","50","25","30.77","46.7","5.56","36.84","0","11.11","44.6","9.52","46.53","75","80","10","0","61.11","50","75","42.86","42.11","54.55","66.67","66.67"
"NC","15.09","11.59","20","6.25","20","12.5","25","0","5.56","50","11.11","33.33","20","25","14.29","25","0","0","10.23","100","66.67","0","12.5","0","8.7","25","0","14.29","15.19","14.86","33.33","15.45","8.33","11.11","50","50","0","0","0","0","12.5","53.85","13.74","5.56","26.32","0","33.33","15.86","14.29","12.43","25","10","40","25","11.11","0","25","0","15.79","27.27","0","0"
"How long does it take for MOST residents of the site to walk to their nearest FUNCTIONAL market place or grocery store?  (TRAVEL ONE WAY)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Between 15 and 30 minutes","35.55","23.53","42.86","66.67","0","0","28.57","50","66.67","25","33.33","33.33","0","10.34","85.71","0","100",NA,"6.67","40","100",NA,"0",NA,"37.5","16.67","66.67","80","40.62","35.14","0","29.81","41.67","88.89","25","60",NA,"50","33.33","100","33.33","11.11","57.73","29.41","25","80","25","37.76","52.63","40","50","50","0","50","42.86","100","0","0","27.27","40","0","100"
